Polygon ID	Device ID	Resident	Worker	CEL Lat	CEL Lng	CEL Country	CEL State	CEL Zip	CEL Census Block ID	CEL Metro	CDL Lat	CDL Lng	CDL Country	CDL State	CDL Zip	CDL Census Block ID	CDL Metro	Commute Distance
156 Port Road Albertson SA	8cffc45a8a5d5ec7ba62beeb17b889052edc97cb	true	false	-34.88220773255692	138.51346757322258	AUS	South Australia	5023	40401109541	Charles Sturt C	-34.94996673255692	138.64149384292213	AUS	South Australia	5064	40103101221	Burnside C	8.642788587051177
156 Port Road Albertson SA	e5fccf1843785deb9724c16d3c341171d9b62c10	unknown	true								-34.882808788897556	138.51325474309925	AUS	South Australia	5023	40401109541	Charles Sturt C	
156 Port Road Albertson SA	abb75f6aec36e8874fa023d41ab71b5856fb5cd1	true	false	-34.882598385742284	138.51337219752202	AUS	South Australia	5023	40401109541	Charles Sturt C	-34.892788385742286	138.51980019903476	AUS	South Australia	5023	40401109515	Charles Sturt C	0.793619913402586
156 Port Road Albertson SA	23074f9348a53d6a864b2649f1cb4de60857ce02	unknown	true								-34.88237401847654	138.5130828816561	AUS	South Australia	5023	40401109541	Charles Sturt C	
156 Port Road Albertson SA	d0d5f1b66da7224ed4551a028e3de3ab302b9f20	unknown	true								-34.882206340384535	138.51276610156177	AUS	South Australia	5023	40401109541	Charles Sturt C	
156 Port Road Albertson SA	c3d10436eae95636d4396b8a84500eed6b693549	false	true	-34.921704153153335	138.59735247704776	AUS	South Australia	5000	40101100139	Adelaide C	-34.88255215315334	138.51329245680228	AUS	South Australia	5023	40401109541	Charles Sturt C	5.4839905995609595
156 Port Road Albertson SA	899c1014997d151e99a1178e9ad2e6c6de242993	true	unknown	-34.88213511959094	138.51305249340228	AUS	South Australia	5023	40401109541	Charles Sturt C								
156 Port Road Albertson SA	923ad38d8bec1ac64006f8dc9256315c533ea100	false	true	-34.92211032124795	138.60899584264513	AUS	South Australia	5000	40101100140	Adelaide C	-34.88248032124795	138.51347072886472	AUS	South Australia	5023	40401109541	Charles Sturt C	6.072916897876043
156 Port Road Albertson SA	d92cf1b45a6cce30e6eee3a697af74f5929a3a45	unknown	true								-34.882508459140595	138.51316844420975	AUS	South Australia	5023	40401109541	Charles Sturt C	
